_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.agent.ip,_source.data.extra_data,_source.decoder.parent,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.reason,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.directory,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.file,_source.data.sca.check.compliance.nist_800-53,_source.data.sca.check.compliance.tsc,_source.rule.nist_800-53,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subjectUserName,_source.data.win.system.eventID,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.win.eventdata.displayName,_source.data.win.eventdata.targetSid,_source.data.win.eventdata.privilegeList,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.clientPID,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.eventdata.data,_source.data.win.system.eventSourceName,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.subStatus,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.failureReason,_source.data.win.eventdata.status,_source.data.sca.check.compliance.cis_csc,_source.rule.cis_csc,_source.data.sca.check.registry,_source.data.sca.check.compliance.pci_dss,_source.data.sca.check.compliance.nist_800_53,_source.data.sca.check.compliance.gdpr_IV,_source.data.sca.check.compliance.gpg13,_source.rule.gdpr_IV,_source.data.sca.check.compliance.gpg_13,_source.rule.gpg_13,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.win.eventdata.binary,_source.data.win.eventdata.serviceType,_source.data.win.eventdata.accountName,_source.data.win.eventdata.imagePath,_source.data.win.eventdata.startType,_source.data.win.eventdata.serviceName,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.rule.info
wazuh-alerts-4.x-2025.11.19,o_i5nJoB8m9leijeZ-wp,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,9,FALSE,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Windows Logon Success,"[""windows"",""windows_security"",""authentication_success""]",60106,"[""AU.14"",""AC.9""]","[""7.1"",""7.2""]","[""IV_32.2""]",windows_eventchannel, ,log,"Nov 19, 2025 @ 10:26:18.805",EventChannel,1763565978,"Nov 19, 2025 @ 10:26:18.805",192.168.56.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0x3e7,WORKGROUP,0x0,%%1833,Negotiate,0x3e7,Advapi,{00000000-0000-0000-0000-000000000000},SYSTEM,0,%%1842,S-1-5-18,0x584,C:\\Windows\\System32\\services.exe,NT AUTHORITY,S-1-5-18,%%1843,5,MR-CHANDAN-PRAS$,4624,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MR-CHANDAN-PRAS$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x584
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",3,2025-11-19T15:26:19.1771737Z,99522,8856,Mr-Chandan-Prasad-indian,12544,1440,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,pfi8nJoB8m9leijeJ-xf,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,10,FALSE,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Windows Logon Success,"[""windows"",""windows_security"",""authentication_success""]",60106,"[""AU.14"",""AC.9""]","[""7.1"",""7.2""]","[""IV_32.2""]",windows_eventchannel, ,log,"Nov 19, 2025 @ 10:29:19.534",EventChannel,1763566159,"Nov 19, 2025 @ 10:29:19.534",192.168.56.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0x3e7,WORKGROUP,0x0,%%1833,Negotiate,0x3e7,Advapi,{00000000-0000-0000-0000-000000000000},SYSTEM,0,%%1842,S-1-5-18,0x584,C:\\Windows\\System32\\services.exe,NT AUTHORITY,S-1-5-18,%%1843,5,MR-CHANDAN-PRAS$,4624,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MR-CHANDAN-PRAS$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x584
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",3,2025-11-19T15:29:19.8371973Z,99524,8856,Mr-Chandan-Prasad-indian,12544,1440,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,mPivnJoB8m9leije5uyh,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,5,FALSE,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Windows Logon Success,"[""windows"",""windows_security"",""authentication_success""]",60106,"[""AU.14"",""AC.9""]","[""7.1"",""7.2""]","[""IV_32.2""]",windows_eventchannel, ,log,"Nov 19, 2025 @ 10:16:00.990",EventChannel,1763565360,"Nov 19, 2025 @ 10:16:00.990",192.168.56.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0x3e7,WORKGROUP,0x0,%%1833,Negotiate,0x3e7,Advapi,{00000000-0000-0000-0000-000000000000},SYSTEM,0,%%1842,S-1-5-18,0x584,C:\\Windows\\System32\\services.exe,NT AUTHORITY,S-1-5-18,%%1843,5,MR-CHANDAN-PRAS$,4624,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MR-CHANDAN-PRAS$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x584
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",3,2025-11-19T15:16:02.1836731Z,99511,15752,Mr-Chandan-Prasad-indian,12544,1440,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,pPi5nJoB8m9leijeyOzd,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,3,FALSE,3, , , ,Software protection service scheduled successfully.,"[""windows"",""windows_application""]",60642, , , ,windows_eventchannel, ,log,"Nov 19, 2025 @ 10:26:48.622",EventChannel,1763566008,"Nov 19, 2025 @ 10:26:48.622",192.168.56.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16384,0x80000000000000,{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156},4,Application,0,"""Successfully scheduled Software Protection service for re-start at 2125-10-26T15:26:49Z. Reason: RulesEngine.""",0,2025-11-19T15:26:49.9965816Z,1782,0,Mr-Chandan-Prasad-indian,0,6404,INFORMATION,Microsoft-Windows-Security-SPP, , , , , , , , , , ,"2125-10-26T15:26:49Z, RulesEngine",Software Protection Platform Service, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,oPiznJoB8m9leije4ewW,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,1,FALSE,5, , , ,The VSS service is shutting down due to idle timeout.,"[""windows"",""windows_application""]",60702, , , ,windows_eventchannel, ,log,"Nov 19, 2025 @ 10:20:18.471",EventChannel,1763565618,"Nov 19, 2025 @ 10:20:18.471",192.168.56.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8224,0x80000000000000, ,4,Application,0,"""The VSS service is shutting down due to idle timeout. """,0,2025-11-19T15:20:20.0193312Z,1780,0,Mr-Chandan-Prasad-indian,0,872,INFORMATION,VSS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2D20436F64653A2020434F525356434330303030303737322D2043616C6C3A2020434F525356434330303030303735342D205049443A202030303030303837322D205449443A202030303030323733362D20434D443A2020433A5C57494E444F57535C73797374656D33325C76737376632E6578652020202D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820, , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,j_irnJoB8m9leijeaOw-,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,1,FALSE,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",SCA summary: CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Score less than 50% (33),"[""sca""]",19004,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:11:07.812",sca,1763565067,"Nov 19, 2025 @ 10:11:07.812",192.168.56.1, , ,535947556, , , , , , , , , , , , , , , , , , , , , ,summary,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33,395,cis_win11_enterprise.yml,cis_win11_enterprise_21H2,8,This document provides prescriptive guidance for establishing a secure configuration posture for Microsoft Windows 11.,128,259, , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,kfirnJoB8m9leijen-wH,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,2,FALSE,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",SCA summary: CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0: Score less than 50% (33),"[""sca""]",19004,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:11:20.938",sca,1763565080,"Nov 19, 2025 @ 10:11:20.938",192.168.56.1, , ,535947556, , , , , , , , , , , , , , , , , , , , , ,summary,CIS Microsoft Windows 11 Enterprise Benchmark v1.0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33,395,cis_win11_enterprise.yml,cis_win11_enterprise_21H2,8,This document provides prescriptive guidance for establishing a secure configuration posture for Microsoft Windows 11.,128,259, , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,kPirnJoB8m9leijeg-yq,1,1,wazuh.manager,0,wazuh.manager,2,FALSE,5,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",SCA summary: CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Score less than 80% (53),"[""sca""]",19003,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:11:11.945",sca,1763565071,"Nov 19, 2025 @ 10:11:11.945", , , ,1574793156, , , , , , , , , , , , , , , , , , , , , ,summary,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,53,183,cis_amazon_linux_2023.yml,cis_amazon_linux_2023,87,This document provides prescriptive guidance for establishing a secure configuration posture for Amazon Linux 2023 systems running on x86 and x64 platforms. This document was tested against Amazon Linux 2023.,51,45, , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,8vgHnZoB8m9leijevuwR,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,3,FALSE,8,"[""8.1.2"",""10.2.5""]","[""164.312.a.2.I"",""164.312.a.2.II"",""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",User account changed,"[""windows"",""windows_security"",""account_changed""]",60110,"[""AC.2"",""IA.4"",""AU.14"",""AC.7""]","[""7.10""]","[""IV_35.7.d"",""IV_32.2""]",windows_eventchannel, ,log,"Nov 19, 2025 @ 11:51:59.767",EventChannel,1763571119,"Nov 19, 2025 @ 11:51:59.767",192.168.56.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0x3e7,WORKGROUP, , , , , , ,mrhac, , ,S-1-5-18, , ,MR-CHANDAN-PRAS, , , ,MR-CHANDAN-PRAS$,4738,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A user account was changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MR-CHANDAN-PRAS$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Target Account:
	Security ID:		S-1-5-21-2293131672-4238390084-2437284309-1001
	Account Name:		mrhac
	Account Domain:		MR-CHANDAN-PRAS

Changed Attributes:
	SAM Account Name:	-
	Display Name:		Mr_Chandan_Prasad .indian
	User Principal Name:	-
	Home Directory:		-
	Home Drive:		-
	Script Path:		-
	Profile Path:		-
	User Workstations:	-
	Password Last Set:	-
	Account Expires:		-
	Primary Group ID:	-
	AllowedToDelegateTo:	-
	Old UAC Value:		-
	New UAC Value:		-
	User Account Control:	-
	User Parameters:	-
	SID History:		-
	Logon Hours:		-

Additional Information:
	Privileges:		-""",0,2025-11-19T16:51:58.8464860Z,100680,14884,Mr-Chandan-Prasad-indian,13824,1440,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,"[""Account Manipulation""]","[""T1098""]","[""Persistence""]",Mr_Chandan_Prasad .indian,S-1-5-21-2293131672-4238390084-2437284309-1001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,8_gHnZoB8m9leijevuwR,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,5,FALSE,3, , , ,Non network or service local logon.,"[""windows"","" WEF""]",67022, , , ,windows_eventchannel, ,log,"Nov 19, 2025 @ 11:51:59.771",EventChannel,1763571119,"Nov 19, 2025 @ 11:51:59.771",192.168.56.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0x3e7,WORKGROUP,0x607e419,%%1833,Negotiate,0x607e3cc,User32,{00000000-0000-0000-0000-000000000000},mrhacker.indian@outlook.com,0,%%1842,S-1-5-18,0xb18,C:\\Windows\\System32\\svchost.exe,MicrosoftAccount,S-1-5-21-2293131672-4238390084-2437284309-1001,%%1843,11,MR-CHANDAN-PRAS$,4624,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MR-CHANDAN-PRAS$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		11
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-2293131672-4238390084-2437284309-1001
	Account Name:		mrhacker.indian@outlook.com
	Account Domain:		MicrosoftAccount
	Logon ID:		0x607E3CC
	Linked Logon ID:		0x607E419
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0xb18
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	MR-CHANDAN-PRAS
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",3,2025-11-19T16:51:58.8527156Z,100682,14884,Mr-Chandan-Prasad-indian,12544,1440,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing, , , , , , , , , , , , ,127.0.0.1,MR-CHANDAN-PRAS, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,'-PgHnZoB8m9leijevuwR,1,1,Mr-Chandan-Prasad-indian,1,wazuh.manager,8,FALSE,3, , , ,Non network or service local logon.,"[""windows"","" WEF""]",67022, , , ,windows_eventchannel, ,log,"Nov 19, 2025 @ 11:51:59.785",EventChannel,1763571119,"Nov 19, 2025 @ 11:51:59.785",192.168.56.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0x3e7,WORKGROUP,0x607ec0f,%%1833,Negotiate,0x607ef4e,Negotiat,{00000000-0000-0000-0000-000000000000},mrhacker.indian@outlook.com,0,%%1843,S-1-5-18,0x5a0,C:\\Windows\\System32\\lsass.exe,MicrosoftAccount,S-1-5-21-2293131672-4238390084-2437284309-1001,%%1843,7,MR-CHANDAN-PRAS$,4624,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MR-CHANDAN-PRAS$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		7
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		No

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-2293131672-4238390084-2437284309-1001
	Account Name:		mrhacker.indian@outlook.com
	Account Domain:		MicrosoftAccount
	Logon ID:		0x607EF4E
	Linked Logon ID:		0x607EC0F
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x5a0
	Process Name:		C:\Windows\System32\lsass.exe

Network Information:
	Workstation Name:	MR-CHANDAN-PRAS
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Negotiat
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",3,2025-11-19T16:51:58.8789196Z,100688,15632,Mr-Chandan-Prasad-indian,12544,1440,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing, , , , , , , , , , , , , ,MR-CHANDAN-PRAS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
